name_1,name_2
Asahi Kasei,Fibers
Asahi Kasei,"Homes & construction materials
Foundation systems
Insulation materials
AAC-related products
Structural materials
Order-built homes
Real estate–related operations
Building remodeling"
Asahi Kasei,Foundation systems
Asahi Kasei,Insulation materials
Asahi Kasei,AAC-related products
Asahi Kasei,Structural materials
Asahi Kasei,Order-built homes
Asahi Kasei,Real estate–related operations
Asahi Kasei,Building remodeling
Asahi Kasei,"Electronics
LSIs
Hall effect elements, magnetometers and Hall ICs
Clean energy materials
Optical and printing materials
Electronic materials"
Asahi Kasei,LSIs
Asahi Kasei,"Hall effect elements, magnetometers and Hall ICs"
Asahi Kasei,Clean energy materials
Asahi Kasei,Optical and printing materials
Asahi Kasei,Electronic materials
Asahi Kasei,"Health care
Blood transfusion devices
Blood purification devices
Bioprocess products: leukocyte reduction filters, virus removal filters
Orthopedics and urology pharmaceuticals
Critical care devices: defibrillators, wearable defibrillators, automated CPR systems, temperature management systems, data solutions[buzzword]
Diagnostic reagents
Nutritional products"
Asahi Kasei,Blood transfusion devices
Asahi Kasei,Blood purification devices
Asahi Kasei,"Bioprocess products: leukocyte reduction filters, virus removal filters"
Asahi Kasei,Orthopedics and urology pharmaceuticals
Asahi Kasei,"Critical care devices: defibrillators, wearable defibrillators, automated CPR systems, temperature management systems, data solutions[buzzword]"
Asahi Kasei,Diagnostic reagents
Asahi Kasei,Nutritional products
Bandai Namco Holdings,Bandai Namco Holdings Inc.
Bandai Namco Holdings,BNHD
Bandai Namco Holdings,Bandai Namco Group
Bandai Namco Holdings,"Bandai Co., Ltd.
Bandai S.A.
Bandai UK Ltd.
Bandai España S.A.
Bandai GmbH
Bandai Polska SP.ZO.O
Bandai (H.K.) Co., Ltd.
Bandai Asia Co., Ltd.
Bandai Korea Co., Ltd.
Creative Works Co., Ltd.
Bandai (Guangzhou) Co., Ltd.
Bandai Taiwan Co., Ltd.
Bandai South Asia Pte., Ltd.
Bandai Industrial Co., Ltd.
Bandai (Shenzhen) Co., Ltd.
Bandai America Inc.
Bandai Corporacion Mexico S.A. de C.V."
Bandai Namco Holdings,Bandai S.A.
Bandai Namco Holdings,Bandai UK Ltd.
Bandai Namco Holdings,Bandai España S.A.
Bandai Namco Holdings,Bandai GmbH
Bandai Namco Holdings,Bandai Polska SP.ZO.O
Bandai Namco Holdings,"Bandai (H.K.) Co., Ltd."
Bandai Namco Holdings,"Bandai Asia Co., Ltd."
Bandai Namco Holdings,"Bandai Korea Co., Ltd."
Bandai Namco Holdings,"Creative Works Co., Ltd."
Bandai Namco Holdings,"Bandai (Guangzhou) Co., Ltd."
Bandai Namco Holdings,"Bandai Taiwan Co., Ltd."
Bandai Namco Holdings,"Bandai South Asia Pte., Ltd."
Bandai Namco Holdings,"Bandai Industrial Co., Ltd."
Bandai Namco Holdings,"Bandai (Shenzhen) Co., Ltd."
Bandai Namco Holdings,Bandai America Inc.
Bandai Namco Holdings,Bandai Corporacion Mexico S.A. de C.V.
Bandai Namco Holdings,Megahouse Corporation
Bandai Namco Holdings,"CCP Co., Ltd."
Bandai Namco Holdings,"Seeds Co., Ltd."
Bandai Namco Holdings,"Plex Co., Ltd."
Bandai Namco Holdings,"People Co., Ltd."
Bandai Namco Holdings,"Sun-Star Stationary Co., Ltd."
Bandai Namco Holdings,Fujiya Co.
Bandai Namco Holdings,Artpresto Co. Ltd.
Bandai Namco Holdings,Bandai Logipal Inc./Logipal Express Inc.
Bandai Namco Holdings,Bandai Namco Business Arc Inc.
Bandai Namco Holdings,Bandai Namco Will Inc.
Bandai Namco Holdings,Happinet
Bandai Namco Holdings,Kaikaya Limited
Bandai Namco Holdings,Sotsu
Bandai Namco Holdings,"Namco Tales Studio in Tokyo, Japan, it was founded as Wolf Team in 1986, and was fully acquired from Telenet Japan on September 29, 2005."
Bandai Namco Holdings,Namco Networks America Inc.
Hitachi,"Hitachi, Ltd."
Hitachi,Hitachi Group
Hitachi,Hitachi High-tech
Hitachi,Hitachi Automotive Systems
Hitachi,GE Hitachi Nuclear Energy (co-owned by General Electric)
Hitachi,"Hitachi Global Life Solutions - Manufacturing home appliances, air conditioners."
Hitachi,"Aircraft
Hitachi T.2
Hitachi TR.2"
Hitachi,Hitachi T.2
Hitachi,Hitachi TR.2
Hitachi,"Aircraft Engines
Hitachi Hatsukaze"
Hitachi,Hitachi Hatsukaze
Hitachi,"Hitachi Zosen
Ships - Merged with the shipbuilding operation of NKK corporation to form Universal Shipbuilding Corporation[71]"
Hitachi,Ships - Merged with the shipbuilding operation of NKK corporation to form Universal Shipbuilding Corporation[71]
Hitachi,"Displays
Plasma and LCD Televisions - Ceased production[72]
Small LCDs - Divested to be part of Japan Display
Projectors - Sold to Maxell"
Hitachi,Plasma and LCD Televisions - Ceased production[72]
Hitachi,Small LCDs - Divested to be part of Japan Display
Hitachi,Projectors - Sold to Maxell
Hitachi,Semiconductors - Spun off to be part of Elpida Memory and Renesas Technology
Hitachi,Personal computers - Ceased production[73]
Hitachi,"Mobile phones - Merged with Casio's cellphone manufacturing business, then absorbed into NEC Mobile Communications"
Hitachi,Batteries - Sold to Maxell
Hitachi,Drilling instruments (Hitachi Via Mechanics) - Sold to The Longreach Group[74]
Hitachi,"Hard disk drives - Separated division for this product line as Hitachi Global Storage Technologies, then HGST was purchased by Western Digital"
Hitachi,Mainframe computer hardware - Stopped exporting in 2000; Ceased production in 2017 to focus on the operating system business.[60]
Hitachi,Chemical vapor deposition equipment (Hitachi Kokusai Electric) - Sold to KKR and renamed Kokusai Electric[75]
Hitachi,Power tools (Hitachi Koki) - Sold to KKR and renamed Hikoki[75]
Hitachi,Car navigation system (Clarion) - Sold to Faurecia[75]
Hitachi,Wind turbines - Ceased production[76]
Hitachi,Chemical products (Hitachi Chemical) - Sold to Showa Denko and renamed Showa Denko Materials[77]
Hitachi,Medical diagnostic equipment - Sold to Fujifilm[78]
Hitachi,Gas turbines (Mitsubishi Hitachi Power Systems) - Shares held by Hitachi transferred to Mitsubishi[79]
Hitachi,Leasing
Hitachi,Loan guarantees
Hitachi,Invoice finance (via the Hitachi Capital arm of the business)
Hitachi,Consumer finance (personal and retail)
Hitachi,Business finance
Hitachi,Elevators
Hitachi,Escalators
Hitachi,Industrial machinery and plants
Hitachi,"Railway vehicles and systems
Hitachi A-train"
Hitachi,Hitachi A-train
Itochu,Itochu Corporation
Itochu,C. Itoh & Co.
Itochu,"Textiles: Itochu trades in raw materials and finished apparel, and also has a brand business.[32] It owns a portfolio of investments and rights in well-known fashion brands including Converse, Hunting World, LeSportsac, Mila Schön and Paul Smith. In 2018, Itochu acquired the Japanese Master License and exclusive distribution rights for the Laura Ashley brand.[33]"
Itochu,"Machinery: Includes plant projects, marine, aerospace, automotive, construction/industrial machinery and healthcare.[34] In the automotive sector, Itochu is a partner in the Yanase imported car dealership and partnered with Mazda and EnerDel to produce a solar-charged Mazda2. In the infrastructure sector, Itochu partnered with Toshiba and Hitachi to supply infrastructure for the first expressway in Vietnam, the North–South Expressway between Hanoi and Ho Chi Minh City.[35] Itochu is also a partner in supplying rolling stock for the MTR in Hong Kong[36] and for New Generation Rollingstock passenger rail in Queensland, Australia.[37] It is a minority investor in the Sarulla geothermal power project in Indonesia[38] and has partnered with Mitsubishi Heavy Industries and Engie to develop the $15.8 billion Sinop Nuclear Power Plant in Sinop, Turkey.[39]"
Itochu,"Metals and minerals: Engages in mining and ore trading, steel and non-ferrous metal trading, coal and nuclear fuel trading and solar power.[40]"
Itochu,"Energy and chemicals: Trades in oil and gas and a wide range of chemical products such as methanol, PTA and fertilizers.[41]"
Itochu,"Food: Handles production, processing and distribution of various foodstuffs.[42] Two major group businesses are FamilyMart, acquired from Seiyu in 1998,[43] and Dole Food Company, which sold its worldwide packaged foods and Asia fresh produce businesses to Itochu for $1.7 billion in cash.[44] Itochu is also a strategic partner of COFCO in China[45] and owns an export grain terminal in Longview, Washington.[46]"
Itochu,"ICT, general products and realty: The sixth company handles a variety of business lines including real estate development, logistics, insurance, forest products and information technology. Group companies include Itochu Techno-Solutions (CTC), Excite Japan and Century 21 Japan.[47]"
Japan Post Holdings,"Japan Post Holdings Co., Ltd."
JX Holdings,"ENEOS Holdings, Inc."
Kadokawa Dwango,Kadokawa Corporation
Kadokawa Dwango,Kadokawa Dwango Corporation
Kadokawa Dwango,Asmik Ace
Kadokawa Dwango,Daihyakka News: Merged with Dwango in July 2019.
Kadokawa Dwango,"Kadokawa Entertainment: On November 1, 2009, Kadokawa Entertainment was merged into Kadokawa Pictures."
Kadokawa Dwango,"Kadokawa Group Publishing: On April 1, 2013, Kadokawa Group Publishing was merged into Kadokawa Group Holdings."
Kadokawa Dwango,Kadokawa J:COM Media: Established in November 2005 as a joint venture between Kadokawa Shoten and J:COM.[14] It was eliminated in June 2010.
Kadokawa Dwango,"So-net Kadokawa Link: Established on June 27, 2007 with So-net Entertainment (43.5%), Kadokawa Mobile (43.5%), and Dentsu E-link[15] (13.0%).[16]"
Kadokawa Dwango,"Kadokawa Mobile and Movie Gate: On October 1, 2009, Kadokawa Mobile merged with Movie Gate to form Kadokawa Contents Gate.[17]"
Kadokawa Dwango,"Kadokawa Production: On October 1, 2013, the company was dissolved and integrated in Kadokawa Corporation."
Kadokawa Dwango,"Mages: On July 12, 2019, Mages was acquired by Chiyomaru Studio, a concept and copyright company also headed by Mages CEO.[18]"
Kadokawa Dwango,"MediaLeaves: On January 10, 2010, MediaLeaves was merged into Enterbrain.[19]"
Kadokawa Dwango,"NTT Prime Square: On November 30, 2010, Fan service endedm joint venture with NTT."
Kadokawa Dwango,"Sarugakucho: Became part of Kadokawa Group Holdings under Enterbrain during the ASCII acquisition. On March 31, 2010, Pole To Win announced that it has acquired Sarugakucho.[20]"
Kadokawa Dwango,"Words Gear: On September 26, 2006, Panasonic announced the establishment of Words Gear with Kadokawa Mobile and Tokyo Broadcasting System, effective on October 2, 2006.[21] On September 30, 2010, Kadokawa Group Holdings announced merging Words Gear into Kadokawa Contents Gate, with Kadokawa Contents Gate as the surviving company, effective on January 1, 2011.[22]"
Kawasaki Heavy Industries,Kawasaki Heavy Industries Ltd.
Kawasaki Heavy Industries,KHI
Kawasaki Heavy Industries,"Akashi Ship Model Basin Co., Ltd."
Kawasaki Heavy Industries,"Alna Yusoki-Yohin Co., Ltd."
Kawasaki Heavy Industries,Benic Solution Corp.
Kawasaki Heavy Industries,"EarthTechnica Co., Ltd."
Kawasaki Heavy Industries,"Enetec Co., Ltd."
Kawasaki Heavy Industries,Fukae Powtec Corp.
Kawasaki Heavy Industries,JP Steel Plantech Co.
Kawasaki Heavy Industries,"Kawaju Akashi Service Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Oita Manufacturing Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Metal Industries, Ltd."
Kawasaki Heavy Industries,"Kawasaki Setsubi Kogyo Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Shipbuilding Corporation
Kawasaki Heavy Industries,"Kawasaki Plant Systems, Ltd."
Kawasaki Heavy Industries,Kawasaki Precision Machinery Ltd.
Kawasaki Heavy Industries,"Kawasaki Machine Systems, Ltd."
Kawasaki Heavy Industries,Kawasaki Motors Corporation Japan
Kawasaki Heavy Industries,Kawasaki Hydromechanics Corp.
Kawasaki Heavy Industries,Kawasaki Life Corporation
Kawasaki Heavy Industries,"Kawasaki Naval Engine Service, Ltd."
Kawasaki Heavy Industries,"Kawaju Akashi Engineering Co., Ltd."
Kawasaki Heavy Industries,"KEE Environmental Construction, Co. Ltd."
Kawasaki Heavy Industries,"KEE Environmental Service, Ltd."
Kawasaki Heavy Industries,"Kawaju Gifu Service Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Gifu Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Prime Mover Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Construction Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Rolling Stock Technology Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Shoji Co., Ltd."
Kawasaki Heavy Industries,Kawaju Techno Service Corp.
Kawasaki Heavy Industries,Kawaju Tokyo Service Corp.
Kawasaki Heavy Industries,"Kawaju Facilitech Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Thermal Engineering Co., Ltd."
Kawasaki Heavy Industries,K Career Partners Corp.
Kawasaki Heavy Industries,"K-GES Co., Ltd."
Kawasaki Heavy Industries,K-Tec Corp.
Kawasaki Heavy Industries,"KGM (Kawaju Gifu Manufacturing) Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Setsubi Kogyo Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Construction Machinery, Hokkaido Ltd."
Kawasaki Heavy Industries,"Kawaju Sakaide Service Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Kobe Support Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Marine Engineering Co., Ltd."
Kawasaki Heavy Industries,"KHI JPS Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Shipbuilding Inspection Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Gas Turbine Research Center Ltd.
Kawasaki Heavy Industries,"Nichijo Manufacturing Co., Ltd."
Kawasaki Heavy Industries,NIPPI Corporation
Kawasaki Heavy Industries,"Sapporo Kawasaki Rolling Stock Engineering Co., Ltd."
Kawasaki Heavy Industries,Technica Corp.
Kawasaki Heavy Industries,"Union Precision Die Co., Ltd."
Kawasaki Heavy Industries,"Akashi Ship Model Basin Co., Ltd."
Kawasaki Heavy Industries,"Alna Yusoki-Yohin Co., Ltd."
Kawasaki Heavy Industries,Benic Solution Corp.
Kawasaki Heavy Industries,"EarthTechnica Co., Ltd."
Kawasaki Heavy Industries,"Enetec Co., Ltd."
Kawasaki Heavy Industries,Fukae Powtec Corp.
Kawasaki Heavy Industries,JP Steel Plantech Co.
Kawasaki Heavy Industries,"Kawaju Akashi Service Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Oita Manufacturing Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Metal Industries, Ltd."
Kawasaki Heavy Industries,"Kawasaki Setsubi Kogyo Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Shipbuilding Corporation
Kawasaki Heavy Industries,"Kawasaki Plant Systems, Ltd."
Kawasaki Heavy Industries,Kawasaki Precision Machinery Ltd.
Kawasaki Heavy Industries,"Kawasaki Machine Systems, Ltd."
Kawasaki Heavy Industries,Kawasaki Motors Corporation Japan
Kawasaki Heavy Industries,Kawasaki Hydromechanics Corp.
Kawasaki Heavy Industries,Kawasaki Life Corporation
Kawasaki Heavy Industries,"Kawasaki Naval Engine Service, Ltd."
Kawasaki Heavy Industries,"Kawaju Akashi Engineering Co., Ltd."
Kawasaki Heavy Industries,"KEE Environmental Construction, Co. Ltd."
Kawasaki Heavy Industries,"KEE Environmental Service, Ltd."
Kawasaki Heavy Industries,"Kawaju Gifu Service Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Gifu Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Prime Mover Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Construction Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Rolling Stock Technology Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Shoji Co., Ltd."
Kawasaki Heavy Industries,Kawaju Techno Service Corp.
Kawasaki Heavy Industries,Kawaju Tokyo Service Corp.
Kawasaki Heavy Industries,"Kawaju Facilitech Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Thermal Engineering Co., Ltd."
Kawasaki Heavy Industries,K Career Partners Corp.
Kawasaki Heavy Industries,"K-GES Co., Ltd."
Kawasaki Heavy Industries,K-Tec Corp.
Kawasaki Heavy Industries,"KGM (Kawaju Gifu Manufacturing) Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Setsubi Kogyo Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Construction Machinery, Hokkaido Ltd."
Kawasaki Heavy Industries,"Kawaju Sakaide Service Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Kobe Support Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Marine Engineering Co., Ltd."
Kawasaki Heavy Industries,"KHI JPS Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Shipbuilding Inspection Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Gas Turbine Research Center Ltd.
Kawasaki Heavy Industries,"Nichijo Manufacturing Co., Ltd."
Kawasaki Heavy Industries,NIPPI Corporation
Kawasaki Heavy Industries,"Sapporo Kawasaki Rolling Stock Engineering Co., Ltd."
Kawasaki Heavy Industries,Technica Corp.
Kawasaki Heavy Industries,"Union Precision Die Co., Ltd."
Kawasaki Heavy Industries,"Akashi Ship Model Basin Co., Ltd."
Kawasaki Heavy Industries,"Alna Yusoki-Yohin Co., Ltd."
Kawasaki Heavy Industries,Benic Solution Corp.
Kawasaki Heavy Industries,"EarthTechnica Co., Ltd."
Kawasaki Heavy Industries,"Enetec Co., Ltd."
Kawasaki Heavy Industries,Fukae Powtec Corp.
Kawasaki Heavy Industries,JP Steel Plantech Co.
Kawasaki Heavy Industries,"Kawaju Akashi Service Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Oita Manufacturing Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Metal Industries, Ltd."
Kawasaki Heavy Industries,"Kawasaki Setsubi Kogyo Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Shipbuilding Corporation
Kawasaki Heavy Industries,"Kawasaki Plant Systems, Ltd."
Kawasaki Heavy Industries,Kawasaki Precision Machinery Ltd.
Kawasaki Heavy Industries,"Kawasaki Machine Systems, Ltd."
Kawasaki Heavy Industries,Kawasaki Motors Corporation Japan
Kawasaki Heavy Industries,Kawasaki Hydromechanics Corp.
Kawasaki Heavy Industries,Kawasaki Life Corporation
Kawasaki Heavy Industries,"Kawasaki Naval Engine Service, Ltd."
Kawasaki Heavy Industries,"Kawaju Akashi Engineering Co., Ltd."
Kawasaki Heavy Industries,"KEE Environmental Construction, Co. Ltd."
Kawasaki Heavy Industries,"KEE Environmental Service, Ltd."
Kawasaki Heavy Industries,"Kawaju Gifu Service Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Gifu Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Prime Mover Engineering Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Construction Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Rolling Stock Technology Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Shoji Co., Ltd."
Kawasaki Heavy Industries,Kawaju Techno Service Corp.
Kawasaki Heavy Industries,Kawaju Tokyo Service Corp.
Kawasaki Heavy Industries,"Kawaju Facilitech Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Thermal Engineering Co., Ltd."
Kawasaki Heavy Industries,K Career Partners Corp.
Kawasaki Heavy Industries,"K-GES Co., Ltd."
Kawasaki Heavy Industries,K-Tec Corp.
Kawasaki Heavy Industries,"KGM (Kawaju Gifu Manufacturing) Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Setsubi Kogyo Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Construction Machinery, Hokkaido Ltd."
Kawasaki Heavy Industries,"Kawaju Sakaide Service Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Kobe Support Co., Ltd."
Kawasaki Heavy Industries,"Kawaju Marine Engineering Co., Ltd."
Kawasaki Heavy Industries,"KHI JPS Co., Ltd."
Kawasaki Heavy Industries,"Kawasaki Shipbuilding Inspection Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Gas Turbine Research Center Ltd.
Kawasaki Heavy Industries,"Nichijo Manufacturing Co., Ltd."
Kawasaki Heavy Industries,NIPPI Corporation
Kawasaki Heavy Industries,"Sapporo Kawasaki Rolling Stock Engineering Co., Ltd."
Kawasaki Heavy Industries,Technica Corp.
Kawasaki Heavy Industries,"Union Precision Die Co., Ltd."
Kawasaki Heavy Industries,Kawasaki Precision Machinery (U.K.) Limited
Kawasaki Heavy Industries,Kawasaki Robotics (U.K.) Ltd.
Kawasaki Heavy Industries,Kawasaki Robotics G.m.b.H.
Kawasaki Heavy Industries,Kawasaki Gas Turbine Europe GmbH
Kawasaki Heavy Industries,Kawasaki Motors Europe N.V.
Kawasaki Heavy Industries,Kawasaki Heavy Industries Europe Finance B.V.
Kawasaki Heavy Industries,Kawasaki Heavy Industries (Europe) B.V.
Kawasaki Heavy Industries,Kawasaki Motors Pty. Ltd.
Kawasaki Heavy Industries,Wheel loaders
Kawasaki Heavy Industries,Construction machinery
